FIPS,name,state,population,lat,lon,area_sqmi
40079,Le Flore County,Oklahoma,50196,34.897356,-94.695074,1589.429
40081,Lincoln County,Oklahoma,35278,35.703117,-96.881392,952.372
40083,Logan County,Oklahoma,55473,35.914277,-97.450952,743.747
40085,Love County,Oklahoma,10780,33.957804,-97.245093,513.914
40087,McClain County,Oklahoma,49647,35.016436,-97.449803,570.72
40089,McCurtain County,Oklahoma,30744,34.117073,-94.766086,1850.782
40091,McIntosh County,Oklahoma,19758,35.369108,-95.671787,618.292
40093,Major County,Oklahoma,7536,36.313119,-98.542015,955.
40095,Marshall County,Oklahoma,16255,34.027007,-96.770533,371.49
40097,Mayes County,Oklahoma,40416,36.303804,-95.235638,655.326
40099,Murray County,Oklahoma,13805,34.485766,-97.071556,416.375
40101,Muskogee County,Oklahoma,66708,35.617551,-95.383911,810.643
40103,Noble County,Oklahoma,10899,36.384901,-97.236335,731.712
40105,Nowata County,Oklahoma,9522,36.789615,-95.613312,565.817
40107,Okfuskee County,Oklahoma,11451,35.466804,-96.327762,618.458
40109,Oklahoma County,Oklahoma,822125,35.554611,-97.409401,708.9
40111,Okmulgee County,Oklahoma,37241,35.6435,-95.965947,697.443
40113,Osage County,Oklahoma,46794,36.624299,-96.408112,2246.685
40115,Ottawa County,Oklahoma,30438,36.835764,-94.802681,470.817
40117,Pawnee County,Oklahoma,16029,36.313704,-96.696669,568.353
40119,Payne County,Oklahoma,83889,36.079225,-96.975255,684.901
40121,Pittsburg County,Oklahoma,43320,34.92554,-95.74813,1305.512
40123,Pontotoc County,Oklahoma,38528,34.721421,-96.691804,720.353
40125,Pottawatomie County,Oklahoma,75102,35.211391,-96.957004,787.816
40127,Pushmataha County,Oklahoma,10807,34.377899,-95.408082,1395.589
40129,Roger Mills County,Oklahoma,3259,35.708554,-99.741572,1141.135
40131,Rogers County,Oklahoma,102197,36.377794,-95.601383,675.747
40133,Seminole County,Oklahoma,23441,35.158365,-96.602858,632.819
40135,Sequoyah County,Oklahoma,40842,35.502435,-94.750757,673.575
40137,Stephens County,Oklahoma,44310,34.481361,-97.855607,870.212
40139,Texas County,Oklahoma,20322,36.746317,-101.483855,2041.293
40141,Tillman County,Oklahoma,6780,34.371085,-98.931701,871.134
40143,Tulsa County,Oklahoma,698782,36.120318,-95.941813,570.242
40145,Wagoner County,Oklahoma,93263,35.963388,-95.514201,561.916
40147,Washington County,Oklahoma,54037,36.704403,-95.906253,415.524
40149,Washita County,Oklahoma,10884,35.289908,-98.992272,1003.089
40151,Woods County,Oklahoma,8443,36.726984,-98.863649,1286.482
40153,Woodward County,Oklahoma,19827,36.425619,-99.273661,1242.786
41001,Baker County,Oregon,16658,44.703427,-117.691933,3067.967
41003,Benton County,Oregon,97728,44.493882,-123.424664,675.208
41005,Clackamas County,Oregon,426280,45.160493,-122.195127,1870.712
41007,Clatsop County,Oregon,40926,46.024509,-123.705037,828.241
41009,Columbia County,Oregon,54091,45.941932,-123.081079,658.686
